,event-id,visible,location-long,location-lat,external-temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2008-03-06 09:00:00,9421506666.0,True,31.55171,-24.2443099999999,36.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 09:30:00,9421506667.0,True,31.55657,-24.2423,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 10:00:00,9421506668.0,True,31.56193,-24.24071,37.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 10:30:00,9421506669.0,True,31.5636699999999,-24.23997,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 11:00:00,9421506670.0,True,31.56278,-24.24117,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 11:30:00,9421506671.0,True,31.56317,-24.2415699999999,39.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 12:00:00,9421506672.0,True,31.56312,-24.24165,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 12:30:00,9421506673.0,True,31.56307,-24.24166,37.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 13:00:00,9421506674.0,True,31.5645099999999,-24.24078,37.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 13:30:00,9421506675.0,True,31.5672199999999,-24.24133,37.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 14:00:00,9421506676.0,True,31.56865,-24.24143,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 14:30:00,9421506677.0,True,31.5699399999999,-24.24165,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 15:00:00,9421506678.0,True,31.5728399999999,-24.24199,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 15:30:00,9421506679.0,True,31.5743399999999,-24.2443099999999,38.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 16:00:00,9421506680.0,True,31.57785,-24.2455199999999,37.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 16:30:00,9421506681.0,True,31.57938,-24.2469,35.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 17:00:00,9421506682.0,True,31.57987,-24.2484399999999,34.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 17:30:00,9421506683.0,True,31.5816599999999,-24.2497499999999,33.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
2008-03-06 18:00:00,9421506684.0,True,31.58228,-24.24979,31.0,gps,Loxodonta africana,AM306,AM306,ThermochronTracking Elephants Kruger 2007
